repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
PowerShell/PowerShell,dlwyatt,Dave Wyatt,3,1
PowerShell/PowerShell,travisty-,Travis Kinney,0,2
PowerShell/PowerShell,kylesferrazza,Kyle Sferrazza,1,2
PowerShell/PowerShell,djweber,David Weber,0,4
PowerShell/PowerShell,raghav710,Raghav S,0,1
PowerShell/PowerShell,Indhukrishna,Indhu Sivaramakrishnan,2,2
PowerShell/PowerShell,Windos,Joshua King,0,1
PowerShell/PowerShell,dfinke,Doug Finke,0,1
PowerShell/PowerShell,LDSpits,Lucas Spits,0,3
PowerShell/PowerShell,joandrsn,Jonas Andersen,0,3
PowerShell/PowerShell,mirichmo,Mike Richmond,40,9
PowerShell/PowerShell,Tadas,Tadas Medišauskas,1,1
PowerShell/PowerShell,korygill,Kory Gill,0,1
PowerShell/PowerShell,sarithsutha,Sarith Sutha,0,2
PowerShell/PowerShell,chucklu,Chuck Lu,0,1
PowerShell/PowerShell,stevedesmond-ca,Steve Desmond,0,1
PowerShell/PowerShell,TheNewStellW,Stellios W,0,1
PowerShell/PowerShell,timparkinson,Tim Parkinson,0,1
PowerShell/PowerShell,jeffbi,,20,4
PowerShell/PowerShell,zjalexander,Zachary Alexander,0,1
PowerShell/PowerShell,oising,Oisin Grehan,1,2
PowerShell/PowerShell,mwrock,Matt Wrock,9,1
PowerShell/PowerShell,TimCurwick,Tim Curwick,1,2
PowerShell/PowerShell,dchristian3188,David Christian,6,1
PowerShell/PowerShell,ergo3114,Littlejohn,0,1
PowerShell/PowerShell,zackschuster,Zack Schuster,0,1
PowerShell/PowerShell,it-praktyk,Wojciech Sciesinski,1,0
PowerShell/PowerShell,mrpnkt,mrpnkt,2,0
PowerShell/PowerShell,zacateras,,1,0
PowerShell/PowerShell,SRGOM,S,1,0
PowerShell/PowerShell,MiaRomero,Maria Romero,3,0
PowerShell/PowerShell,diev,Dmitrii Evdokimov,1,0
PowerShell/PowerShell,sdcampbell,Steve Campbell,1,0
PowerShell/PowerShell,0xfeeddeadbeef,George Chakhidze,2,0
PowerShell/PowerShell,probonopd,,3,0
PowerShell/PowerShell,mopadden,,1,0
PowerShell/PowerShell,paulgmiller,Paul Miller,1,0
