repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
electron/electron,rllola,Lola Dam,0,1
electron/electron,mattleff,Matthew Leffler,0,1
electron/electron,shahzadlone,Shahzad Lone,0,1
electron/electron,Naphier,Sean Mann,0,1
electron/electron,nilslindemann,Nils Lindemann,0,1
electron/electron,SamvelRaja,SamvelRaja,0,2
electron/electron,erik-ciq,,0,1
electron/electron,hugomano,,0,2
electron/electron,shazron,Shazron Abdullah,0,1
electron/electron,wolffles,Wolfgang Truong,0,1
electron/electron,HrithikMittal,Adhikansh Mittal,0,1
electron/electron,qwabra,,0,1
electron/electron,vviikk,Vik Ramanujam,0,1
electron/electron,springhack,SpringHack,0,1
electron/electron,keshaldesai,Keshal Desai,0,1
electron/electron,TySabs,Tyler Saballus,0,1
electron/electron,wsteidley,Wayne Steidley,0,1
electron/electron,Cobinja,Cobinja,0,3
electron/electron,ibash,Islam Sharabash,0,2
electron/electron,moshfeu,Mosh Feu,0,2
electron/electron,summeroff,Vladimir,0,3
electron/electron,trgardos,,0,1
electron/electron,ZYSzys,ZYSzys,0,1
electron/electron,dbkr,David Baker,0,1
electron/electron,Menardi,Menardi,0,1
electron/electron,meniRoy,menachem roytenburd,0,1
electron/electron,popod,,0,3
electron/electron,bpasero,Benjamin Pasero,1,4
electron/electron,neo291,Simone Cattaneo,0,5
electron/electron,bengotow,Ben Gotow,5,11
electron/electron,alexgreenland,Alex Greenland,0,1
electron/electron,JB1905,Jakub Biesiada,0,1
electron/electron,inukshuk,Sylvester Keil,0,2
electron/electron,HoWingYip,Ho Wing Yip,0,1
electron/electron,hamdyelbatal122,Hamdy Elbatal,0,1
electron/electron,tommoor,Tom Moor,5,1
electron/electron,anszom,Andrzej Szombierski,0,2
electron/electron,binn,bin,0,1
electron/electron,JohanG2012,,0,1
electron/electron,buffet-time,Daniel Turcich,0,1
electron/electron,bcpete,,0,1
electron/electron,malern,,0,1
electron/electron,tong,70/V9,0,2
electron/electron,chrispat,Chris Patterson,0,1
electron/electron,orange4glace,,0,1
electron/electron,ntocampos,Moisés Neto,0,2
electron/electron,liudonghua123,liudonghua,0,1
electron/electron,SaswatB,Saswat Bhattacharya,0,1
electron/electron,vyshakpadinjarote,Vyshak Padinjarote,0,1
electron/electron,jdavidzapatab,David Zapata,0,1
electron/electron,masatokinugawa,Masato Kinugawa,0,1
electron/electron,denisfalqueto,Denis Falqueto,0,1
electron/electron,AbhilashJN,,0,1
electron/electron,adammeyer,Adam Meyer,0,2
electron/electron,lynaghk,Kevin Lynagh,0,3
electron/electron,biergaizi,#DeleteGithub,0,5
electron/electron,prophit987,,0,1
electron/electron,stoneG,Sitong Peng,0,1
electron/electron,zarubond,Ondřej Záruba,0,1
electron/electron,Kthulu120,Troy Smith,0,5
electron/electron,ManoelLobo,Manoel,0,1
electron/electron,Anrock,Vladislav Shtepin,0,3
electron/electron,pronebird,Andrej Mihajlov,0,1
electron/electron,AnnuJoshi,annu joshi,0,1
electron/electron,ShivamGoyal1899,Shivam Goyal,0,1
electron/electron,MartinMa,Martin Mädler,0,1
electron/electron,Slapbox,,0,1
electron/electron,kartikpandey2,Kartik Pandey,0,1
electron/electron,1AmNegan,Sribalaji M,0,1
electron/electron,JohannBlake,Johann Blake,0,1
electron/electron,jakubzitny,Jakub Žitný,0,1
electron/electron,vijaypushkin,Vijay Pushkin,0,2
electron/electron,asokolsky,Alex Sokolsky,0,1
electron/electron,sgd2z,Siddharth Dalal,0,1
electron/electron,BeniCheni,Benjamin Chen,0,1
electron/electron,robinwassen,Robin Andersson,0,7
electron/electron,aasharmaMS,,0,1
electron/electron,paulius005,Paulius,0,1
electron/electron,alexanderturinske,Alexander Turinske,0,1
electron/electron,GhostlyDark,,0,1
electron/electron,K900,,0,1
electron/electron,doms,Dominic,0,1
electron/electron,sethlu,Zhuo Lu,0,15
electron/electron,mrsoftware,Mohammad Rajabloo,0,1
electron/electron,ZacWalk,Zac Walker,0,2
electron/electron,johnlow95,,0,3
electron/electron,secult,,0,1
electron/electron,lcarta,Leonardo,0,2
electron/electron,rafpaf,Raphael Krut-Landau,0,2
electron/electron,emusgrave,Eric,0,1
electron/electron,wangpeng022,,0,1
electron/electron,wenjunche,Wenjun Che,0,1
electron/electron,JoshuaKGoldberg,Josh Goldberg,0,1
electron/electron,frantic,Alexander Kotliarskyi,0,1
electron/electron,zeke,Zeke Sikelianos,0,147
electron/electron,huitianbai,,0,1
electron/electron,brunolemos,Bruno Lemos,0,1
electron/electron,Tomyail,Leo sun,0,2
electron/electron,Andreasjuette,Andreas Juette,0,1
electron/electron,avinashsannadi,,0,1
electron/electron,juturu,Hari Juturu,0,17
electron/electron,husayn,Husayn,0,2
electron/electron,maxine,Maxine Whitely,0,1
electron/electron,abdihaikal,Abdi Haikal,0,2
electron/electron,darkcoderrises,Harshil Goel,0,1
electron/electron,thomasLechaptois,Thomas Lechaptois,0,4
electron/electron,TiagoDanin,Tiago Danin,0,9
electron/electron,c960657,Christian Schmidt,0,1
electron/electron,ThomasKranitsas,Thomas Kranitsas,0,2
electron/electron,genuinemoses,Moses,0,1
electron/electron,gnahzak,,0,1
electron/electron,sidneys,sidneys.github.io,0,1
electron/electron,dannyrb,Danny Brown,0,1
electron/electron,jack-teng1,Jack Teng,0,1
electron/electron,jguze,Justin Guze,0,1
electron/electron,az-chris,,0,1
electron/electron,mateussilva92,Mateus Silva,0,1
electron/electron,mdpetuum,,0,1
electron/electron,pravdomil,pravdomil,0,1
electron/electron,dsandler,Dan Sandler,0,1
electron/electron,mdogadailo,Maksym Dogadailo,0,1
electron/electron,mikeykhalil,Michael Khalil,0,2
electron/electron,hkhere,,0,1
electron/electron,barinali,Ali BARIN,0,1
electron/electron,svelle,Sven Hüster,0,1
electron/electron,alespergl,Aleš Pergl,0,35
electron/electron,queue-tea,Michelle Ly,0,1
electron/electron,chicoxyzzy,Sergey Rubanov,1,1
electron/electron,gasi,Daniel Gasienica,0,1
electron/electron,didrocks,Didier Roche,0,1
electron/electron,biuuu,,0,1
electron/electron,stephanwlee,Stephan Lee,0,1
