repository_url,user_login,user_name,n_pr_before_coc,n_pr_after_coc
tikv/tikv,sunxiaoguang,Xiaoguang Sun,4,6
tikv/tikv,liufuyang,Fuyang Liu,1,4
tikv/tikv,jlerche,Jacob Lerche,0,1
tikv/tikv,lucab,Luca Bruno,0,1
tikv/tikv,xiamengyu,,0,3
tikv/tikv,chenyukang,Yukang,0,1
tikv/tikv,summer-slow-grace,,0,2
tikv/tikv,benpigchu,"Ben ""Pig"" Chu",0,4
tikv/tikv,birdstorm,,0,1
tikv/tikv,senden9,Stefano Probst,0,1
tikv/tikv,jswh,曹维杰,0,2
tikv/tikv,hhhowyou,Zha,0,2
tikv/tikv,NOVA-ME,NOVA-ME,0,1
tikv/tikv,zz-jason,Jian Zhang,1,1
tikv/tikv,whoiscc,Correctizer,0,2
tikv/tikv,ice1000,Tesla I. Zhang‮,3,1
tikv/tikv,ZhangHanDong,Alex,1,2
tikv/tikv,xiekeyi98,Keyi Xie,0,1
tikv/tikv,c4pt0r,dongxu,8,2
tikv/tikv,xiaobogaga,xiaobogaga,0,2
tikv/tikv,ghost,Deleted user,0,3
tikv/tikv,kisom,Kyle Isom,0,1
tikv/tikv,Seact,,0,3
tikv/tikv,seansu4you87,Sean Yu,0,1
tikv/tikv,yaalsn,asn,0,2
tikv/tikv,jaltabike,Ilyeop Yi,0,1
tikv/tikv,lerencao,lerencao,1,2
tikv/tikv,TigerInYourDream,Alvin,0,3
tikv/tikv,JoeWrightss,,0,2
tikv/tikv,wujunze,Panda,0,1
tikv/tikv,DorianZheng,dorianzheng,28,3
tikv/tikv,huachaohuang,Richard,126,3
tikv/tikv,crlf0710,Charles Lew,1,0
tikv/tikv,caohe,He Cao,1,0
tikv/tikv,Thearas,Thearas,1,0
tikv/tikv,Hijiao,,24,0
tikv/tikv,poonai,Poonai,3,0
tikv/tikv,gaodayue,Dayue Gao,1,0
tikv/tikv,DCjanus,DCjanus,1,0
tikv/tikv,GinYM,Yiming Jin,3,0
tikv/tikv,Notdeath,,1,0
tikv/tikv,emperorlu,Kai Lu,1,0
tikv/tikv,edwardpku,Edward Li,1,0
tikv/tikv,zhongleihe,,1,0
tikv/tikv,AbnerDBFan,AbnerDBFan,1,0
tikv/tikv,AbnerZheng,Abner Zheng,2,0
tikv/tikv,mccxj,xiaojian cai,3,0
tikv/tikv,kg88,lucyscat,2,0
tikv/tikv,solotzg,Zhigao Tong,6,0
tikv/tikv,kamijin-fanta,kamijin_fanta,1,0
tikv/tikv,killme2008,dennis zhuang,1,0
tikv/tikv,Kingwl,Wenlu Wang,2,0
